Booking_ID,Booking_Date,Check_In_Date,Check_Out_Date,Nights,City,Country,Region,Property_Type,Room_Type,Guests,Price_Per_Night,Total_Price,Host_Rating,Guest_Rating,Amenities_Count,Instant_Book,Cancellation_Status,Guest_Country
10811,2020-08-19,2020-09-01,2020-09-15,14,"Barcelona","Spain","Europe","Villa","Private room",5,175,2450,4.5,4.2,14,false,"Confirmed","South Korea"
10812,2023-04-12,2023-05-06,2023-05-13,7,"Barcelona","Spain","Europe","Condo","Shared room",2,47,329,4.2,4.9,17,true,"Confirmed","United Kingdom"
10813,2021-06-08,2021-07-18,2021-07-24,6,"Barcelona","Spain","Europe","Loft","Shared room",3,63,378,4.9,4.2,14,false,"Confirmed","France"
10814,2023-10-27,2023-12-24,2023-12-31,7,"Barcelona","Spain","Europe","Townhouse","Private room",2,113,791,4,4.1,11,false,"Confirmed","Brazil"
10815,2020-02-13,2020-03-28,2020-04-09,12,"Barcelona","Spain","Europe","House","Entire home/apt",2,177,2124,4.2,4.3,8,false,"Confirmed","France"
10816,2023-06-26,2023-06-28,2023-06-29,1,"Barcelona","Spain","Europe","Cottage","Private room",2,77,77,4.7,4.3,5,true,"Confirmed","United States"
10817,2023-08-30,2023-10-15,2023-10-29,14,"Barcelona","Spain","Europe","Studio","Entire home/apt",1,63,882,5,4.2,16,true,"Confirmed","Germany"
10818,2022-12-03,2022-12-22,2022-12-24,2,"Barcelona","Spain","Europe","Villa","Entire home/apt",2,202,404,4.7,5,7,true,"Confirmed","India"
10819,2023-02-09,2023-04-06,2023-04-08,2,"Barcelona","Spain","Europe","Apartment","Hotel room",2,69,138,4.2,4.9,5,false,"Cancelled","Spain"
10820,2023-03-12,2023-04-09,2023-04-11,2,"Barcelona","Spain","Europe","Loft","Hotel room",2,113,226,4.5,4.2,10,true,"Cancelled","Japan"
10821,2023-03-03,2023-03-19,2023-04-02,14,"Barcelona","Spain","Europe","Penthouse","Shared room",3,84,1176,4.2,4.9,5,true,"Confirmed","India"
10822,2023-12-10,2024-01-11,2024-01-20,9,"Barcelona","Spain","Europe","House","Entire home/apt",3,137,1233,4.8,4.1,13,true,"Confirmed","Canada"
10823,2021-10-23,2021-10-31,2021-11-12,12,"Barcelona","Spain","Europe","Condo","Hotel room",1,70,840,4.9,4.3,5,false,"Confirmed","Netherlands"
10824,2021-11-05,2021-11-21,2021-11-30,9,"Barcelona","Spain","Europe","Studio","Private room",2,42,378,4.9,4.5,12,false,"Confirmed","Spain"
10825,2023-06-22,2023-08-13,2023-08-18,5,"Barcelona","Spain","Europe","Condo","Hotel room",3,105,525,5,4.9,7,false,"Cancelled","Canada"
10826,2021-08-06,2021-09-24,2021-10-05,11,"Barcelona","Spain","Europe","Cottage","Private room",1,125,1375,4.1,4.9,9,false,"Confirmed","Netherlands"
10827,2021-02-10,2021-03-09,2021-03-20,11,"Barcelona","Spain","Europe","Condo","Private room",1,78,858,4.6,4.5,6,false,"Confirmed","Mexico"
10828,2022-01-24,2022-03-14,2022-03-28,14,"Barcelona","Spain","Europe","Cabin","Hotel room",3,67,938,4.6,4.7,17,true,"Confirmed","United Kingdom"
10829,2020-07-15,2020-07-27,2020-08-06,10,"Barcelona","Spain","Europe","Loft","Shared room",2,69,690,4.1,4,11,true,"Confirmed","Italy"
10830,2023-07-24,2023-07-31,2023-08-06,6,"Barcelona","Spain","Europe","Loft","Entire home/apt",1,168,1008,4.8,4.2,8,true,"Confirmed","Japan"
10831,2023-09-01,2023-10-04,2023-10-15,11,"Barcelona","Spain","Europe","Cottage","Entire home/apt",1,111,1221,4.5,4.6,19,false,"Confirmed","China"
10832,2023-06-22,2023-07-31,2023-08-05,5,"Barcelona","Spain","Europe","Loft","Hotel room",2,137,685,4.4,4.6,12,true,"Confirmed","Germany"
10833,2021-08-07,2021-08-19,2021-08-27,8,"Barcelona","Spain","Europe","Studio","Entire home/apt",2,105,840,4.6,4.5,7,true,"Confirmed","Germany"
10834,2022-08-02,2022-08-14,2022-08-28,14,"Barcelona","Spain","Europe","Apartment","Hotel room",1,106,1484,4.6,4.4,10,true,"Confirmed","South Korea"
10835,2021-02-28,2021-03-03,2021-03-09,6,"Barcelona","Spain","Europe","Condo","Hotel room",1,98,588,5,4.1,16,true,"Confirmed","Netherlands"
10836,2023-04-26,2023-06-13,2023-06-24,11,"Barcelona","Spain","Europe","House","Hotel room",5,119,1309,4.6,4.9,16,true,"Confirmed","France"
10837,2022-01-29,2022-03-19,2022-04-02,14,"Barcelona","Spain","Europe","Studio","Private room",2,52,728,4.3,4.2,10,true,"Confirmed","United Kingdom"
10838,2022-08-31,2022-08-31,2022-09-07,7,"Barcelona","Spain","Europe","Studio","Shared room",3,39,273,4.7,4.2,11,false,"Cancelled","United States"
10839,2020-02-05,2020-03-08,2020-03-18,10,"Barcelona","Spain","Europe","Condo","Private room",3,68,680,4.8,5,15,true,"Cancelled","Spain"
10840,2020-03-09,2020-04-12,2020-04-25,13,"Barcelona","Spain","Europe","Cabin","Private room",1,53,689,4.4,4.7,5,true,"Confirmed","United States"
10841,2021-10-09,2021-10-21,2021-10-24,3,"Barcelona","Spain","Europe","Cabin","Entire home/apt",2,91,273,4.2,4,6,true,"Confirmed","Germany"
10842,2021-04-02,2021-05-31,2021-06-02,2,"Barcelona","Spain","Europe","House","Entire home/apt",3,142,284,4.2,4.6,13,true,"Confirmed","China"
10843,2022-05-01,2022-06-08,2022-06-18,10,"Barcelona","Spain","Europe","Townhouse","Shared room",2,81,810,4.4,4,13,false,"Confirmed","Brazil"
10844,2020-07-15,2020-08-31,2020-09-01,1,"Barcelona","Spain","Europe","Loft","Hotel room",3,100,100,4.1,4.6,17,false,"Confirmed","France"
10845,2023-03-12,2023-05-07,2023-05-13,6,"Barcelona","Spain","Europe","Loft","Hotel room",1,111,666,4.5,4.7,16,false,"Confirmed","United Kingdom"
10846,2022-09-15,2022-10-29,2022-11-02,4,"Barcelona","Spain","Europe","Cottage","Hotel room",2,111,444,4.8,4.8,15,true,"Cancelled","Japan"
10847,2021-06-15,2021-07-23,2021-08-05,13,"Barcelona","Spain","Europe","Apartment","Entire home/apt",2,164,2132,4.2,4.1,17,true,"Confirmed","Canada"
10848,2022-09-30,2022-10-20,2022-10-26,6,"Barcelona","Spain","Europe","Studio","Shared room",2,31,186,4.4,4.5,5,true,"Confirmed","South Korea"
10849,2020-07-15,2020-08-24,2020-09-02,9,"Barcelona","Spain","Europe","Studio","Entire home/apt",2,88,792,4.9,4.4,5,true,"Cancelled","South Korea"
10850,2022-09-18,2022-11-15,2022-11-24,9,"Barcelona","Spain","Europe","Studio","Shared room",2,23,207,4.4,4.8,9,true,"Confirmed","Brazil"
10851,2023-03-28,2023-03-31,2023-04-14,14,"Barcelona","Spain","Europe","Villa","Shared room",1,97,1358,4.9,4.6,7,true,"Confirmed","India"
10852,2021-05-31,2021-07-14,2021-07-24,10,"Barcelona","Spain","Europe","Penthouse","Shared room",4,94,940,4.2,4.4,13,true,"Confirmed","United States"
10853,2022-10-14,2022-11-12,2022-11-23,11,"Barcelona","Spain","Europe","Cabin","Entire home/apt",3,103,1133,4.7,4.4,16,true,"Confirmed","Italy"
10854,2021-05-26,2021-07-23,2021-08-06,14,"Barcelona","Spain","Europe","Cabin","Shared room",2,43,602,4.3,4.8,7,false,"Confirmed","Japan"
10855,2023-03-09,2023-05-01,2023-05-14,13,"Barcelona","Spain","Europe","Penthouse","Hotel room",5,158,2054,4.9,4.3,7,true,"Confirmed","Italy"
10856,2023-10-01,2023-11-18,2023-12-01,13,"Barcelona","Spain","Europe","Loft","Shared room",3,47,611,4.7,4.4,13,true,"Confirmed","Australia"
10857,2020-09-09,2020-11-04,2020-11-10,6,"Barcelona","Spain","Europe","Townhouse","Hotel room",2,106,636,4.3,4.5,12,true,"Confirmed","Netherlands"
10858,2021-08-27,2021-09-14,2021-09-23,9,"Barcelona","Spain","Europe","Apartment","Private room",4,71,639,4.6,4.9,14,false,"Confirmed","Brazil"
10859,2020-08-04,2020-09-24,2020-09-26,2,"Barcelona","Spain","Europe","House","Entire home/apt",1,188,376,4.1,4.3,15,false,"Confirmed","United Kingdom"
10860,2023-03-06,2023-04-18,2023-05-01,13,"Barcelona","Spain","Europe","House","Hotel room",1,120,1560,4.9,4.2,9,true,"Confirmed","United States"
10861,2020-05-17,2020-07-06,2020-07-20,14,"Barcelona","Spain","Europe","Villa","Shared room",2,104,1456,4.9,4,7,true,"Confirmed","Italy"
10862,2023-02-03,2023-02-07,2023-02-10,3,"Barcelona","Spain","Europe","Apartment","Hotel room",1,76,228,4.4,4.6,9,true,"Confirmed","Spain"
10863,2022-10-28,2022-12-18,2022-12-29,11,"Barcelona","Spain","Europe","House","Hotel room",2,121,1331,4.6,4.5,14,true,"Cancelled","Australia"
10864,2022-06-03,2022-07-23,2022-08-05,13,"Barcelona","Spain","Europe","Apartment","Entire home/apt",2,146,1898,4.2,4.6,15,true,"Cancelled","India"
10865,2022-06-07,2022-07-12,2022-07-21,9,"Barcelona","Spain","Europe","Townhouse","Shared room",2,64,576,4.2,4.3,14,true,"Confirmed","India"
10866,2021-11-07,2021-12-25,2021-12-31,6,"Barcelona","Spain","Europe","Cottage","Hotel room",2,113,678,4.5,4.8,16,false,"Confirmed","South Korea"
10867,2022-09-12,2022-11-07,2022-11-12,5,"Barcelona","Spain","Europe","Studio","Shared room",1,24,120,4.3,4.4,19,true,"Confirmed","India"
10868,2021-10-18,2021-10-25,2021-11-01,7,"Barcelona","Spain","Europe","Loft","Private room",2,93,651,4.9,4.5,14,false,"Confirmed","South Korea"
10869,2022-09-19,2022-09-20,2022-09-23,3,"Barcelona","Spain","Europe","Penthouse","Shared room",1,95,285,4.8,4.2,17,true,"Confirmed","Italy"
10870,2023-04-27,2023-06-05,2023-06-14,9,"Barcelona","Spain","Europe","Apartment","Private room",2,73,657,4.6,4.1,19,false,"Confirmed","Netherlands"
10871,2020-08-28,2020-09-27,2020-09-28,1,"Barcelona","Spain","Europe","House","Hotel room",3,148,148,4.3,4.9,5,false,"Confirmed","Germany"
10872,2022-10-19,2022-12-02,2022-12-14,12,"Barcelona","Spain","Europe","Cottage","Shared room",1,61,732,4.4,4.7,15,true,"Confirmed","Brazil"
10873,2020-12-31,2021-01-04,2021-01-11,7,"Barcelona","Spain","Europe","Loft","Hotel room",1,128,896,4.8,4.3,16,true,"Confirmed","Netherlands"
10874,2022-02-05,2022-03-10,2022-03-17,7,"Barcelona","Spain","Europe","Studio","Private room",3,45,315,4.7,4.4,8,true,"Confirmed","Italy"
10875,2020-12-17,2020-12-30,2021-01-09,10,"Barcelona","Spain","Europe","Cottage","Entire home/apt",2,132,1320,4.4,4.2,10,false,"Confirmed","United Kingdom"
10876,2023-03-29,2023-04-08,2023-04-09,1,"Barcelona","Spain","Europe","Cabin","Private room",5,66,66,4.9,4.6,17,false,"Cancelled","South Korea"
10877,2022-03-17,2022-05-13,2022-05-27,14,"Barcelona","Spain","Europe","Studio","Shared room",1,33,462,4.4,4.7,14,false,"Confirmed","United Kingdom"
10878,2020-02-07,2020-03-01,2020-03-09,8,"Barcelona","Spain","Europe","Cabin","Private room",5,61,488,4.9,4.6,14,true,"Confirmed","Brazil"
10879,2021-03-07,2021-03-12,2021-03-26,14,"Barcelona","Spain","Europe","Loft","Shared room",3,61,854,4.2,4.9,13,true,"Confirmed","United States"
10880,2021-05-06,2021-06-14,2021-06-20,6,"Barcelona","Spain","Europe","Studio","Hotel room",2,66,396,4.9,4.5,8,true,"Confirmed","Netherlands"
10881,2020-01-08,2020-01-22,2020-01-30,8,"Barcelona","Spain","Europe","Loft","Entire home/apt",2,148,1184,4.6,4.6,6,true,"Cancelled","India"
10882,2023-04-07,2023-05-20,2023-05-23,3,"Barcelona","Spain","Europe","Cabin","Entire home/apt",2,100,300,4.4,4.3,11,false,"Confirmed","United States"
10883,2022-12-30,2023-02-23,2023-03-07,12,"Barcelona","Spain","Europe","Townhouse","Shared room",3,62,744,4.2,4.3,9,true,"Confirmed","South Korea"
10884,2023-12-14,2024-02-06,2024-02-19,13,"Barcelona","Spain","Europe","Apartment","Entire home/apt",1,107,1391,4.6,4.7,9,true,"Cancelled","Canada"
10885,2021-09-29,2021-10-01,2021-10-05,4,"Barcelona","Spain","Europe","Studio","Private room",1,47,188,4.3,4.5,6,true,"Confirmed","United States"
10886,2022-06-12,2022-06-24,2022-07-03,9,"Barcelona","Spain","Europe","Loft","Shared room",3,63,567,4.2,4.8,7,true,"Cancelled","Italy"
10887,2023-09-09,2023-09-29,2023-10-04,5,"Barcelona","Spain","Europe","Cabin","Shared room",3,45,225,4.5,4.6,10,true,"Confirmed","Germany"
10888,2022-10-31,2022-11-22,2022-11-23,1,"Barcelona","Spain","Europe","Cottage","Private room",1,73,73,4.6,4.8,16,true,"Confirmed","India"
10889,2023-11-05,2023-11-23,2023-12-01,8,"Barcelona","Spain","Europe","Cabin","Private room",2,47,376,4.9,4.4,6,true,"Confirmed","Australia"
10890,2023-08-08,2023-08-23,2023-08-29,6,"Barcelona","Spain","Europe","Townhouse","Entire home/apt",3,180,1080,4.8,4.9,13,true,"Confirmed","China"
10891,2022-05-08,2022-07-05,2022-07-17,12,"Barcelona","Spain","Europe","Condo","Entire home/apt",4,151,1812,4.1,4.9,17,false,"Cancelled","China"
10892,2022-08-12,2022-09-04,2022-09-06,2,"Barcelona","Spain","Europe","Loft","Hotel room",1,128,256,4.3,4.4,13,false,"Confirmed","Germany"
10893,2021-02-06,2021-04-06,2021-04-13,7,"Barcelona","Spain","Europe","Apartment","Private room",2,80,560,4.7,4.2,9,true,"Confirmed","India"
10894,2020-01-10,2020-02-01,2020-02-04,3,"Barcelona","Spain","Europe","Cottage","Entire home/apt",2,161,483,4.6,4.1,11,false,"Confirmed","Canada"
10895,2023-12-08,2023-12-12,2023-12-16,4,"Barcelona","Spain","Europe","Cabin","Private room",4,77,308,4.9,4.3,13,true,"Confirmed","Italy"
10896,2023-05-25,2023-06-02,2023-06-09,7,"Barcelona","Spain","Europe","Condo","Entire home/apt",2,194,1358,4.4,4.9,12,true,"Confirmed","Brazil"
10897,2022-05-04,2022-05-15,2022-05-26,11,"Barcelona","Spain","Europe","Cabin","Shared room",3,39,429,4.8,4.1,5,false,"Confirmed","United States"
10898,2023-07-06,2023-07-25,2023-07-26,1,"Barcelona","Spain","Europe","Studio","Hotel room",1,58,58,4.8,4.3,10,true,"Confirmed","United States"
10899,2021-01-28,2021-03-28,2021-04-11,14,"Barcelona","Spain","Europe","Condo","Hotel room",2,87,1218,4.2,4.9,11,true,"Confirmed","China"
10900,2020-06-20,2020-07-17,2020-07-29,12,"Barcelona","Spain","Europe","Townhouse","Shared room",3,84,1008,4.9,4.2,14,true,"Confirmed","United Kingdom"
10901,2023-11-09,2023-11-21,2023-12-04,13,"Amsterdam","Netherlands","Europe","Townhouse","Entire home/apt",3,198,2574,4.4,4.5,13,false,"Confirmed","South Korea"
10902,2021-07-27,2021-09-20,2021-09-26,6,"Amsterdam","Netherlands","Europe","House","Hotel room",2,188,1128,4.2,4.5,5,true,"Confirmed","China"
10903,2020-11-08,2020-11-15,2020-11-29,14,"Amsterdam","Netherlands","Europe","Loft","Private room",2,91,1274,4.2,4.9,10,true,"Confirmed","India"
10904,2022-01-23,2022-02-24,2022-03-07,11,"Amsterdam","Netherlands","Europe","Loft","Private room",1,109,1199,4.8,4.2,15,false,"Confirmed","South Korea"
10905,2020-02-11,2020-03-20,2020-03-25,5,"Amsterdam","Netherlands","Europe","Condo","Shared room",1,64,320,4.5,4.6,14,true,"Confirmed","South Korea"
10906,2022-12-29,2022-12-30,2023-01-12,13,"Amsterdam","Netherlands","Europe","Villa","Private room",2,180,2340,4.3,4.9,18,false,"Confirmed","Spain"
10907,2023-08-02,2023-09-21,2023-09-29,8,"Amsterdam","Netherlands","Europe","Studio","Hotel room",2,72,576,4.8,4.5,9,true,"Confirmed","United States"
10908,2021-01-07,2021-02-28,2021-03-05,5,"Amsterdam","Netherlands","Europe","Studio","Hotel room",3,75,375,4.3,4.6,11,true,"Confirmed","India"
10909,2022-06-03,2022-07-01,2022-07-03,2,"Amsterdam","Netherlands","Europe","Loft","Private room",4,170,340,4.5,5,11,true,"Confirmed","Canada"
10910,2021-06-07,2021-06-14,2021-06-27,13,"Amsterdam","Netherlands","Europe","Condo","Hotel room",1,129,1677,4.8,4.1,5,true,"Confirmed","South Korea"
10911,2022-02-04,2022-03-13,2022-03-19,6,"Amsterdam","Netherlands","Europe","Condo","Hotel room",5,140,840,4.1,4.1,15,true,"Confirmed","Brazil"
10912,2023-02-07,2023-03-15,2023-03-22,7,"Amsterdam","Netherlands","Europe","Cabin","Shared room",2,59,413,4.1,4.6,5,true,"Confirmed","Italy"
10913,2020-12-30,2021-01-17,2021-01-31,14,"Amsterdam","Netherlands","Europe","Condo","Shared room",1,80,1120,4.6,4.7,5,false,"Confirmed","India"
10914,2021-01-27,2021-03-01,2021-03-09,8,"Amsterdam","Netherlands","Europe","Apartment","Private room",2,103,824,4.9,4.4,19,false,"Confirmed","Canada"
10915,2023-03-20,2023-03-27,2023-04-10,14,"Amsterdam","Netherlands","Europe","Villa","Shared room",5,117,1638,4.5,4.8,13,false,"Confirmed","Canada"
10916,2021-04-15,2021-06-13,2021-06-22,9,"Amsterdam","Netherlands","Europe","Cabin","Shared room",2,72,648,4.5,4.8,16,false,"Confirmed","China"
10917,2021-09-13,2021-11-06,2021-11-15,9,"Amsterdam","Netherlands","Europe","Townhouse","Entire home/apt",4,200,1800,4.6,4.7,11,false,"Confirmed","Japan"
10918,2021-12-10,2021-12-18,2021-12-30,12,"Amsterdam","Netherlands","Europe","Cottage","Shared room",1,70,840,4.6,4.4,14,false,"Cancelled","United States"
10919,2021-04-05,2021-05-10,2021-05-22,12,"Amsterdam","Netherlands","Europe","Condo","Entire home/apt",4,141,1692,4.1,4.7,16,false,"Confirmed","Mexico"
10920,2021-05-12,2021-06-10,2021-06-13,3,"Amsterdam","Netherlands","Europe","House","Shared room",3,88,264,4.4,4.5,8,false,"Confirmed","Japan"
10921,2020-07-02,2020-07-03,2020-07-15,12,"Amsterdam","Netherlands","Europe","Loft","Hotel room",1,155,1860,4.4,5,18,true,"Confirmed","India"
10922,2020-06-16,2020-07-30,2020-08-04,5,"Amsterdam","Netherlands","Europe","Townhouse","Shared room",2,78,390,4.1,4,18,false,"Cancelled","Spain"
10923,2022-12-05,2022-12-25,2023-01-08,14,"Amsterdam","Netherlands","Europe","Penthouse","Shared room",3,161,2254,4.6,4.9,8,false,"Confirmed","Australia"
10924,2021-04-21,2021-06-19,2021-06-24,5,"Amsterdam","Netherlands","Europe","Loft","Entire home/apt",1,222,1110,4.9,4.9,19,true,"Cancelled","China"
10925,2020-03-12,2020-03-20,2020-03-27,7,"Amsterdam","Netherlands","Europe","Loft","Private room",4,120,840,4.1,4.6,5,true,"Confirmed","United States"
10926,2022-03-26,2022-05-21,2022-05-27,6,"Amsterdam","Netherlands","Europe","Penthouse","Shared room",3,125,750,5,4.3,10,true,"Confirmed","United States"
10927,2021-12-21,2022-01-12,2022-01-17,5,"Amsterdam","Netherlands","Europe","Townhouse","Entire home/apt",3,258,1290,4.8,4.1,18,true,"Confirmed","United Kingdom"
10928,2022-11-21,2022-12-10,2022-12-17,7,"Amsterdam","Netherlands","Europe","Penthouse","Hotel room",3,276,1932,4.5,4.6,15,true,"Confirmed","South Korea"
10929,2023-09-27,2023-11-05,2023-11-18,13,"Amsterdam","Netherlands","Europe","Penthouse","Entire home/apt",1,330,4290,4.3,4.4,18,false,"Confirmed","Brazil"
10930,2023-10-17,2023-12-06,2023-12-10,4,"Amsterdam","Netherlands","Europe","House","Shared room",1,91,364,4.6,4.3,6,true,"Confirmed","United Kingdom"
10931,2020-08-31,2020-10-02,2020-10-16,14,"Amsterdam","Netherlands","Europe","Studio","Hotel room",3,68,952,4,4.3,11,true,"Confirmed","India"
10932,2021-02-12,2021-03-06,2021-03-13,7,"Amsterdam","Netherlands","Europe","Studio","Private room",1,71,497,4.7,4.5,14,true,"Confirmed","Spain"
10933,2020-07-11,2020-07-24,2020-08-06,13,"Amsterdam","Netherlands","Europe","Loft","Private room",1,138,1794,4.7,4.4,11,true,"Confirmed","Mexico"
10934,2020-08-24,2020-09-16,2020-09-23,7,"Amsterdam","Netherlands","Europe","House","Private room",1,169,1183,4.2,4.7,18,true,"Confirmed","India"
10935,2020-04-21,2020-06-13,2020-06-15,2,"Amsterdam","Netherlands","Europe","Loft","Hotel room",2,133,266,4.1,4.1,5,true,"Confirmed","South Korea"
10936,2022-09-18,2022-09-25,2022-10-05,10,"Amsterdam","Netherlands","Europe","Cabin","Private room",3,116,1160,4.6,4.8,12,true,"Confirmed","Spain"
10937,2020-03-11,2020-03-31,2020-04-02,2,"Amsterdam","Netherlands","Europe","House","Private room",2,113,226,4.6,4,13,false,"Confirmed","United Kingdom"
10938,2021-07-13,2021-07-27,2021-08-07,11,"Amsterdam","Netherlands","Europe","Cottage","Shared room",2,67,737,4.8,4.7,8,true,"Confirmed","Spain"
10939,2021-04-21,2021-06-04,2021-06-09,5,"Amsterdam","Netherlands","Europe","House","Entire home/apt",2,233,1165,4.7,4.4,19,true,"Confirmed","Brazil"
10940,2020-01-18,2020-03-09,2020-03-23,14,"Amsterdam","Netherlands","Europe","Cabin","Private room",2,77,1078,4.3,4.5,10,true,"Confirmed","United Kingdom"
10941,2020-08-09,2020-09-19,2020-09-30,11,"Amsterdam","Netherlands","Europe","Cottage","Shared room",4,84,924,4.2,4,15,true,"Confirmed","France"
10942,2022-06-02,2022-07-14,2022-07-18,4,"Amsterdam","Netherlands","Europe","Townhouse","Entire home/apt",1,251,1004,4.3,4.6,12,false,"Confirmed","United States"
10943,2021-06-23,2021-08-17,2021-08-20,3,"Amsterdam","Netherlands","Europe","Condo","Hotel room",4,133,399,4.3,4.1,5,false,"Confirmed","China"
10944,2022-08-02,2022-08-21,2022-08-29,8,"Amsterdam","Netherlands","Europe","Villa","Shared room",3,128,1024,4.7,4.9,6,true,"Confirmed","Japan"
10945,2022-08-11,2022-08-27,2022-09-02,6,"Amsterdam","Netherlands","Europe","Villa","Shared room",3,149,894,4.6,4.2,18,true,"Confirmed","Germany"
10946,2020-05-05,2020-06-26,2020-07-04,8,"Amsterdam","Netherlands","Europe","Condo","Entire home/apt",2,205,1640,4.4,4.6,16,true,"Confirmed","South Korea"
10947,2020-02-25,2020-03-15,2020-03-29,14,"Amsterdam","Netherlands","Europe","Villa","Private room",2,170,2380,4.8,4.8,7,true,"Confirmed","Australia"
10948,2021-10-16,2021-11-21,2021-11-28,7,"Amsterdam","Netherlands","Europe","Cottage","Shared room",2,47,329,4.1,4.5,7,true,"Confirmed","Japan"
10949,2020-04-10,2020-04-17,2020-04-26,9,"Amsterdam","Netherlands","Europe","Loft","Hotel room",4,131,1179,4.8,4.5,17,true,"Confirmed","Italy"
10950,2023-12-26,2024-01-14,2024-01-21,7,"Amsterdam","Netherlands","Europe","Cabin","Hotel room",2,97,679,4.4,4.2,19,true,"Confirmed","Canada"
10951,2020-10-19,2020-12-18,2020-12-28,10,"Amsterdam","Netherlands","Europe","Loft","Private room",2,138,1380,4.6,4.2,16,true,"Confirmed","Italy"
10952,2021-01-03,2021-02-09,2021-02-16,7,"Amsterdam","Netherlands","Europe","Apartment","Entire home/apt",1,159,1113,4.1,4.8,10,true,"Confirmed","Netherlands"
10953,2022-05-10,2022-06-26,2022-07-06,10,"Amsterdam","Netherlands","Europe","Cabin","Hotel room",1,111,1110,4.7,4.7,5,true,"Confirmed","United Kingdom"
10954,2020-08-04,2020-09-07,2020-09-16,9,"Amsterdam","Netherlands","Europe","Townhouse","Shared room",1,91,819,4.6,4.6,7,true,"Confirmed","Canada"
10955,2021-07-27,2021-08-07,2021-08-15,8,"Amsterdam","Netherlands","Europe","Cottage","Private room",3,148,1184,4.5,4.3,7,true,"Confirmed","France"
